condition,reconstruction_error,centroid,bandwidth,dominant_freq
normal,0.030962683,957.5048638250331,1385.5404245276561,1181.6000000000001
normal,0.030735767,1253.7601968821468,1713.2134511074923,1186.9
normal,0.030839153,1312.1322808838179,1681.346285995,1191.2
normal,0.03172898,1175.758733731843,1593.1529272204943,1090.8
normal,0.030338813,1024.6623810072197,1391.9380529743978,1345.7
normal,0.030520504,1064.1033903827492,1427.1929250158887,1096.1000000000001
normal,0.030574156,946.8258457714736,1359.8517073589346,1411.4
normal,0.030671522,1043.4807607454566,1399.7711231971805,1217.5
normal,0.031313576,1454.7593016555427,1828.5876088918446,1192.1000000000001
normal,0.031163732,1172.0849362637766,1613.7756338355314,1189.5
normal,0.030333677,1003.0095865664232,1360.3815147721116,1046.2
normal,0.030961946,1064.163986079195,1435.3720162861287,1192.2
normal,0.030619388,1005.2759543354521,1348.2629634337536,1492.5
normal,0.031311072,1069.7074351948047,1464.6250192923185,1190.9
normal,0.03428825,1850.5047154990189,2010.1393317331772,1920.0
normal,0.03093867,1171.4728127851263,1573.1081619885858,1121.4
normal,0.031048432,1363.920914206751,1717.7203129279783,1095.1000000000001
normal,0.032403067,1030.1798329213998,1346.6362214363976,1483.7
normal,0.030923687,1382.8944452550502,1782.865878256177,1178.7
normal,0.031237213,1226.2923274880436,1694.0885660464112,1192.0
normal,0.030750403,1009.6419775965614,1364.6214273742012,1095.3
normal,0.031212602,1294.4524819200071,1629.4101920237883,1058.8
normal,0.031542167,1408.2922644129276,1798.5691216499183,1297.7
normal,0.03135805,1332.3064062440237,1740.8078134495242,1190.8
normal,0.03159436,1317.704080236015,1742.7322120360175,1182.3
normal,0.030884959,1211.737866430303,1641.6512400153324,1084.6000000000001
normal,0.03117333,1460.1503333654903,1667.1794919822494,1345.7
normal,0.031057231,1170.449706523552,1606.4696524288795,1189.8
normal,0.031311877,1365.4087085650626,1767.5205659835447,1626.4
normal,0.030666787,1073.928918335204,1423.3210627692447,1216.1000000000001
normal,0.030642916,1059.0157892909342,1408.488572109246,1345.9
normal,0.031410865,1205.890341702068,1609.7100070825697,1131.2
normal,0.030597653,1027.261718034512,1386.3974116898596,1295.1000000000001
normal,0.031671487,1094.4604365235386,1431.7893582057895,1214.8
normal,0.030608919,1006.8486851998225,1358.6037241255772,1219.5
normal,0.031007139,916.6561081238157,1346.9454048233156,1413.5
normal,0.031829644,1289.4173560181205,1709.7973101221003,1393.6000000000001
normal,0.03174465,1162.8364026542179,1539.567875124674,1131.9
normal,0.03112693,1202.1597079895687,1623.9467471272394,1190.8
normal,0.03128011,1193.6311562700034,1595.6409294037153,1136.0
normal,0.030564941,995.2614227660426,1382.0915464222264,1217.1000000000001
normal,0.03123653,994.9775301211516,1404.759399816258,1410.4
normal,0.03073431,1032.0126014378643,1393.000924611803,1345.8000000000002
normal,0.03140923,1184.130935054003,1597.7256926892042,1124.8
normal,0.03084226,1075.962569406659,1493.2240606188627,1187.7
normal,0.030336902,1009.7630220232523,1356.792149329195,1218.6000000000001
normal,0.031172264,1042.9561273851466,1394.671016547772,1212.5
normal,0.030965924,1052.9633593847766,1369.0970595847984,1083.3
normal,0.031799264,1234.2038675702995,1671.5565890422006,1191.7
normal,0.031573243,1183.310397227215,1588.5556209568474,1191.0
normal,0.03121609,980.7715425703042,1398.1505425611365,1182.7
normal,0.030894302,1220.8480116904002,1642.0308280466336,1191.1000000000001
normal,0.03061474,1056.9907529017362,1406.373835328544,1219.9
normal,0.030273132,1046.902912581453,1411.4816010918307,1215.6000000000001
normal,0.030685823,1006.2406217724418,1357.199703087432,1492.9
normal,0.030676879,1015.8466242126416,1416.6993191219308,1191.5
normal,0.03148374,1176.8726197376243,1571.0982981834418,1016.2
normal,0.031359803,1171.587306450094,1589.8208856995518,1013.1
normal,0.031045208,1183.8017619451755,1613.8295851732064,1192.3
normal,0.030745508,1202.732577567121,1596.9796410231834,1000.4000000000001
normal,0.031000387,1432.784988912431,1859.3611361959174,1189.3
normal,0.031107191,1104.891878942274,1455.7388725596722,1190.5
normal,0.031445935,1170.8350529665074,1578.537323663853,1126.8
normal,0.030547839,1014.5972808655783,1355.026284745134,1369.0
normal,0.030562315,1028.6519860813678,1395.4419135639673,1345.1000000000001
normal,0.030851029,1495.196862642864,1669.8683889453773,1810.6000000000001
normal,0.03103322,1030.6616067890423,1394.2803502053632,1045.7
normal,0.030236935,1062.6209066909687,1421.905274123666,1493.4
normal,0.030360032,985.7865375953921,1342.7296113025157,1212.6000000000001
normal,0.030387621,1005.853444230355,1354.4044635095333,1294.8000000000002
normal,0.031521104,1405.8193887359243,1782.313633900469,1190.1000000000001
normal,0.031362362,1150.5880454552203,1605.216280964422,1393.6000000000001
normal,0.03258291,996.0535701884451,1371.020349812443,1734.8000000000002
normal,0.03210711,1414.3400275118474,1651.7896207972924,1218.8
normal,0.03263031,1627.065405737735,1847.8245426797735,1905.0
normal,0.03127743,1182.4201069423862,1621.4245039361417,1190.7
normal,0.031546526,1336.5407137486543,1759.0875036283267,1190.6000000000001
normal,0.032359935,1359.7188607463752,1647.8606314275657,1638.1000000000001
normal,0.030307656,1036.9861994046792,1393.2413727535939,1345.2
normal,0.031187857,1237.9180863796153,1636.9174667632617,1192.0
normal,0.031401098,1200.8027749123157,1630.9255899876289,1191.4
normal,0.030992147,1222.4507991102837,1638.4280829732277,1168.6000000000001
normal,0.03112581,978.1068621645235,1403.0160415441644,1411.2
normal,0.03141685,1350.42431304995,1809.9829662871687,1189.8
normal,0.031060956,1169.5316249920295,1566.4234052455954,1190.1000000000001
normal,0.03142216,1152.6090401327294,1635.188954383643,1190.6000000000001
normal,0.031100603,1195.5065674362472,1631.4802240879771,1191.2
normal,0.030351907,1049.0792603053055,1416.4370137479461,1493.5
normal,0.030617017,1038.50185624272,1382.1112895070646,1218.3
normal,0.030324928,1073.7620536388852,1413.6595649544117,1293.3000000000002
normal,0.030978983,1089.6427125658186,1439.5831877506816,1346.6000000000001
normal,0.031383026,1108.4736769064095,1511.8270696272052,1087.4
normal,0.031072963,1186.7536203850661,1602.5764611310397,1020.9000000000001
normal,0.030797381,1040.2736187525295,1397.5308810421595,1211.8
normal,0.031627074,1310.8266876423727,1593.458404618871,1082.6000000000001
normal,0.030221917,1063.309303661709,1423.5246466267986,1492.8000000000002
normal,0.031945996,1151.1193586098138,1540.20412198362,1326.0
normal,0.030641451,1068.0699937737759,1411.7611679667848,1212.7
normal,0.030737163,957.3190404567514,1387.878599804482,1415.9
normal,0.031431913,1166.4001121747021,1604.1424692191797,1189.6000000000001
normal,0.031216051,1140.8098320440927,1566.5580449469749,1022.3000000000001
abnormal,0.03216261,932.2176136684521,1416.0141846831675,1083.3
abnormal,0.032090038,1243.4620133131757,1624.2970786756707,1121.4
abnormal,0.032929868,855.0901727713575,1480.5876681326308,1191.0
abnormal,0.031887986,1107.7241922464318,1624.336601484497,1191.3
abnormal,0.032132674,946.7407957507288,1364.8322181287333,1181.3
abnormal,0.032237202,917.3284591034337,1314.0284417271976,1082.0
abnormal,0.03421065,645.1159444522418,1072.640490995324,1345.0
abnormal,0.03306897,1076.640583150858,1426.3846675504685,1333.6000000000001
abnormal,0.032628912,1078.6121768560545,1411.952505259021,1345.5
abnormal,0.03137056,1036.498358563041,1390.469893519474,1218.5
abnormal,0.031038083,1492.3901858955046,1673.3056804536434,1219.9
abnormal,0.032593794,1379.5969901806086,1611.3592112745387,1307.6000000000001
abnormal,0.032224406,661.5316285373409,1136.435300110506,1191.7
abnormal,0.03150937,1204.548598639949,1594.5635658430397,1081.9
abnormal,0.032026,800.2169963197709,1356.5596192410958,1331.0
abnormal,0.031548828,719.0612441236898,1190.7222445859281,1191.1000000000001
abnormal,0.03278712,686.6804062996955,1092.3592088636906,1216.8
abnormal,0.03196714,1022.2251887372545,1460.9930539410507,1399.3000000000002
abnormal,0.03141291,1255.8162972434347,1675.334692266561,1191.8
abnormal,0.031717133,1220.511929950029,1609.36120238374,1190.3
abnormal,0.034842636,1552.1331592606102,1751.4966163545514,2635.9
abnormal,0.032751292,721.6139287375266,1167.4610859718948,1446.5
abnormal,0.032058135,1127.7367554437812,1573.8327343231329,1189.7
abnormal,0.032265622,706.4750391525217,1158.5270355376929,1214.8
abnormal,0.030754225,1010.651434440236,1529.4473555021984,1445.2
abnormal,0.03183602,1129.8593480567133,1455.3209160786598,1401.4
abnormal,0.031637337,1047.7767881046968,1416.9308961737179,1344.2
abnormal,0.032249197,867.8722085901793,1501.880047463746,1190.6000000000001
abnormal,0.031190354,840.5406644912199,1434.995903968979,1190.5
abnormal,0.031086149,1059.3460296927085,1411.6001535027963,1494.3000000000002
abnormal,0.03255841,917.4807835252834,1335.6278142442063,1410.8000000000002
abnormal,0.03480933,553.8765148890989,988.9736495051452,1409.6000000000001
abnormal,0.03273079,951.3607759127664,1367.6599369573182,1190.9
abnormal,0.033105485,1053.9605776645726,1472.245118613314,1131.7
abnormal,0.032426957,600.7782069857793,1073.0287904064892,1057.9
abnormal,0.030893797,1125.3883781168681,1474.9133524319475,1493.7
abnormal,0.0328947,1736.483326241197,1895.207344906848,1193.0
abnormal,0.03117828,1070.2402135028547,1414.2471190367564,1493.9
abnormal,0.032963183,784.0162011547841,1327.0124896655336,1126.4
abnormal,0.03271237,829.729254277761,1265.7519385224348,1213.0
abnormal,0.03189869,882.5755161872266,1488.626863764025,1191.6000000000001
abnormal,0.03291494,1069.2195750190338,1486.153361135269,1083.0
abnormal,0.031559713,1031.8774654034637,1455.6633412308051,1411.6000000000001
abnormal,0.031825714,1016.6646809896873,1452.6965919413367,1411.4
abnormal,0.0325195,1112.6136773149062,1531.996543549159,1191.1000000000001
abnormal,0.032662917,703.8640655637944,1121.1546956919183,1494.7
abnormal,0.032460496,947.6385185961166,1365.0757668345984,1411.3000000000002
abnormal,0.033573046,758.3446856401838,1376.223318060746,1115.0
abnormal,0.033216745,1097.4999507843822,1558.9782254788436,1190.1000000000001
abnormal,0.03126708,928.4362870194838,1471.6563181586905,1190.7
abnormal,0.031698294,1262.5715496153214,1680.1761573622016,1191.0
abnormal,0.031310827,1002.5872449106754,1373.5017012183996,1494.7
abnormal,0.03182807,1354.1914642506606,1909.7174789739518,1192.0
abnormal,0.03215473,1217.01085290549,1558.663399662392,1492.4
abnormal,0.03129176,1063.2048116250805,1460.7000799141706,1190.9
abnormal,0.032901376,793.7119770007274,1337.4469265727305,1131.2
abnormal,0.03179051,961.5516347609052,1321.425371232443,1095.5
abnormal,0.033419557,1463.1818646725387,1697.9988085236712,1268.3000000000002
abnormal,0.0322966,968.2210076831827,1405.577265039503,1571.2
abnormal,0.032605182,1153.22312546204,1618.0070381842122,1190.4
abnormal,0.032001637,1000.4810622060462,1363.9318880691442,1218.1000000000001
abnormal,0.03191054,912.2557725350231,1515.118815069976,1191.2
abnormal,0.031752,994.2674009311548,1373.4806667530524,1491.4
abnormal,0.033615746,745.5075351368021,1314.3899897256358,1328.4
abnormal,0.032301746,1319.5166898366306,1794.5364350179075,1190.9
abnormal,0.032219782,817.6084227331021,1438.233503191145,1191.1000000000001
abnormal,0.032251753,727.9777253563806,1170.4963402714905,1094.1000000000001
abnormal,0.034687147,580.4100767536032,1011.7224310083535,1409.9
abnormal,0.031302013,682.8349901845946,1145.7339892690957,1190.3
abnormal,0.031774726,1309.8029565358654,1724.782476911801,2627.0
abnormal,0.030973136,1182.0880148183505,1542.7858879132614,1193.1000000000001
abnormal,0.032635033,672.8334674409712,1090.1099846124514,1246.4
abnormal,0.031795945,1236.709410896132,1634.6094902207087,1078.4
abnormal,0.033023447,855.1929294236656,1433.7404972623156,1326.7
abnormal,0.031856023,1050.063982015729,1397.4757544978174,1213.3
abnormal,0.032187864,643.7018395214445,1129.2561661323232,1411.0
abnormal,0.031431876,1144.4352260566616,1434.7239625689772,1277.8000000000002
abnormal,0.041443624,986.1733699304616,1387.7873263916372,1121.5
abnormal,0.032708548,831.1822485574579,1387.4311384226671,1008.8000000000001
abnormal,0.03076497,1123.7549912369245,1475.6713214580875,1294.7
abnormal,0.033452123,650.2294710122083,1155.7772885182221,1183.0
abnormal,0.030717224,1041.6103207314154,1393.6627390276303,1344.2
abnormal,0.034538552,644.4858720760955,1080.5769034883047,1218.0
abnormal,0.032599866,787.2974186434435,1443.8849420245606,1190.8
abnormal,0.031471767,729.8697768588471,1169.603414693015,1095.4
abnormal,0.0314301,1117.3328646863606,1458.4786459136994,1494.6000000000001
abnormal,0.03142624,888.7350321981896,1476.5812967688355,1189.5
abnormal,0.031438358,695.3364239358443,1163.391732728401,1191.1000000000001
abnormal,0.031445388,1010.462128646894,1375.1484022274935,1346.1000000000001
abnormal,0.032468624,1139.3727803836566,1558.4220091654795,1130.7
abnormal,0.030536698,1089.237760059301,1441.2399236065507,1246.0
abnormal,0.031229094,1092.2692652753974,1439.4176391669153,1493.6000000000001
abnormal,0.03248133,1083.517832724351,1491.7556559870459,1125.8
abnormal,0.031397205,1214.1596989028787,1609.0092317196315,1190.2
abnormal,0.03225134,1176.116822638462,1629.7326862384184,1162.7
abnormal,0.031584866,959.3877574542316,1392.588390523005,1558.2
abnormal,0.03146611,1041.08852694135,1404.1287679246268,1213.1000000000001
abnormal,0.032010622,1139.2522852640172,1571.947489050145,1190.6000000000001
abnormal,0.031638823,1236.02967078216,1632.573419265737,1130.8
abnormal,0.03247953,845.0688541541873,1421.88049312692,1030.1000000000001
abnormal,0.032131582,853.063856738663,1282.2362207715332,1295.1000000000001
abnormal,0.032335807,957.8902905605709,1370.7198194413438,1409.5
abnormal,0.031242635,1046.4054194541072,1400.6502929032943,1295.8000000000002
abnormal,0.032143854,1119.4828580339934,1573.315767092374,1191.0
abnormal,0.031051023,1098.3848119505478,1445.5541101456574,1218.4
abnormal,0.034669265,1666.1983181709907,1941.1660860470874,2374.1
abnormal,0.033576086,677.313931746659,1087.6055375369026,1046.4
abnormal,0.034154806,1051.3668858970177,1363.2659973917646,1146.1000000000001
abnormal,0.032887265,808.3261766715473,1366.6932042080953,1393.9
abnormal,0.032401722,811.0266171462928,1379.7305259837988,1330.0
abnormal,0.032444693,934.846017223624,1359.2574058578714,1413.2
abnormal,0.03242505,783.5193982392744,1348.8169486287354,1126.2
abnormal,0.033975393,1259.6089886354482,1685.5544037494046,1653.8000000000002
abnormal,0.031181388,974.8911373577207,1336.5689065046236,1346.2
abnormal,0.032258097,652.4844745188439,1138.1393368277932,1190.6000000000001
abnormal,0.031925276,1030.645213260674,1397.642261837777,1095.9
abnormal,0.03233263,1014.409384199163,1450.8630723489896,1628.1000000000001
abnormal,0.032520283,961.6193121861428,1365.6851577092461,1630.0
abnormal,0.03155823,984.6402641820198,1364.1220420819423,1191.2
abnormal,0.03134842,854.7367725187053,1511.008391151474,1190.2
abnormal,0.033003457,859.5412995976229,1417.1343009853263,1393.9
abnormal,0.03216928,1135.6664598908753,1414.5559612890336,1245.9
abnormal,0.03219346,823.9121054426514,1386.462784320372,1127.8
abnormal,0.031475976,1081.111839276071,1493.9895718313503,1189.3
abnormal,0.03326729,684.113776203188,1210.598278662909,1297.2
abnormal,0.032566156,1151.0852450054233,1584.7508458607654,1190.6000000000001
abnormal,0.032096937,1311.5570718342997,1612.9707549832078,1427.4
abnormal,0.033169627,605.7508233461222,1108.748312128314,1082.5
abnormal,0.03481499,725.3790277000238,1133.2060924775458,1006.0
abnormal,0.031254344,1050.0824732557771,1457.7289158750673,1188.7
abnormal,0.032353614,1140.8276809168926,1546.8392786118259,1079.8
abnormal,0.032161646,1199.5286086865215,1603.7376693824542,1018.5
abnormal,0.03138206,1114.627976769434,1457.6291002725295,1294.8000000000002
abnormal,0.03210214,1040.0508509590313,1398.3153877110133,1169.9
abnormal,0.03156574,1139.2230110792964,1501.8487973865688,1189.1000000000001
abnormal,0.031018414,1067.8056467126032,1406.8973754113667,1216.1000000000001
abnormal,0.03251314,1015.3848492444768,1611.1731055518492,1190.5
abnormal,0.031454004,773.1227150516812,1226.8819680880451,1495.6000000000001
abnormal,0.03209342,1332.639639021853,1595.4371927702782,1111.1000000000001
abnormal,0.03266213,1288.627440980779,1702.9297698038536,1077.4
abnormal,0.031615406,1241.8430134454711,1628.8359942325549,1081.9
abnormal,0.031536702,1451.2810061284347,1805.0782389846086,1681.1000000000001
abnormal,0.032411005,1169.3215959400322,1534.0699285443698,1029.7
abnormal,0.03276417,960.0454911261893,1335.4590656694638,1362.2
abnormal,0.03089378,1238.1622691696862,1753.5567528382633,1094.1000000000001
abnormal,0.03211263,957.3285950828599,1414.8620885165587,1295.4
abnormal,0.031729028,985.5404819163017,1358.4820916187168,1346.6000000000001
abnormal,0.030857673,1122.6538752058307,1471.898685149794,1216.5
abnormal,0.031721797,1021.5623634637999,1399.3901566285206,1189.9
abnormal,0.03137696,735.5027460219826,1194.6900495321347,1294.2
abnormal,0.031781904,678.0854082605007,1153.035620009422,1191.0
abnormal,0.032095045,993.7402713809682,1418.2727318348,1413.6000000000001
abnormal,0.031538345,1037.1391763342615,1406.0238688178538,1189.9
abnormal,0.032091577,851.6522921184209,1492.4287508732984,1191.6000000000001
abnormal,0.031392828,1038.5911606820591,1399.2989423056424,1296.7
abnormal,0.03223572,1121.0526606424394,1523.6071301304319,1125.3
abnormal,0.033096477,1284.1302446840452,1502.6596122392857,1077.9
abnormal,0.032536115,1148.6042418147376,1614.7802638461287,1191.0
abnormal,0.03085229,1101.826986308715,1445.9758451064688,1095.7
abnormal,0.031781696,994.4465739706259,1354.722336246146,1493.4
abnormal,0.030853935,774.1505348244028,1220.3786531492751,1492.4
abnormal,0.031740166,1023.5223518209342,1350.9869916104346,1019.5
abnormal,0.032064427,900.6095821486924,1545.4926027600757,1191.2
abnormal,0.032649606,1212.098817262566,1624.9064846319363,1191.0
abnormal,0.032240927,1397.9751684897556,1760.3451402294982,1190.6000000000001
abnormal,0.03221979,1070.840490127859,1506.9599736791167,1190.7
abnormal,0.03167168,687.2209587933305,1160.3338757500744,1191.5
abnormal,0.036595628,511.15478139320476,957.7382315609332,1409.5
abnormal,0.032900557,648.7236402642093,1072.6818545482445,1215.4
abnormal,0.031682987,978.1493977740364,1377.2740057285953,1191.9
abnormal,0.03162474,949.2648233762918,1318.0505958586627,1293.8000000000002
abnormal,0.03182488,1024.967886639394,1456.1809855592942,1411.8000000000002
abnormal,0.03194566,969.9297038612574,1544.6685310980847,1000.0
abnormal,0.031750314,1390.0263706392861,1891.3049494224747,1189.8
abnormal,0.03155702,1398.9387790582641,1644.6393334293107,1049.0
abnormal,0.032933574,1316.4935539762394,1709.725331414279,1189.5
abnormal,0.032141473,730.7237865445743,1199.8213996018949,1215.1000000000001
abnormal,0.03209455,1220.2589695708975,1619.702906124577,1078.0
abnormal,0.03228868,756.9606919349648,1391.107673418123,1190.4
abnormal,0.038856853,536.8674824557193,980.3312965671001,1410.4
abnormal,0.031480636,708.3054543543934,1187.5749140909425,1189.3
abnormal,0.031576507,725.1037763300627,1195.0472646291637,1188.9
abnormal,0.031081598,1216.575838941045,1483.13396418953,1116.0
abnormal,0.032474898,1091.6913255252655,1555.1941591634818,1190.2
abnormal,0.031535022,980.4735526730957,1353.3058390849133,1345.8000000000002
abnormal,0.03150154,1063.5162737949063,1448.8283883427491,1190.8
abnormal,0.031495206,1207.297306474059,1610.1434651134834,1133.5
abnormal,0.03201755,957.80509634166,1364.5234526619045,1183.4
abnormal,0.032832157,1108.1583872586566,1428.8275576737426,1179.3
abnormal,0.031818822,809.50954077834,1386.9239287936596,1191.9
abnormal,0.032601457,1161.2509538521724,1612.2035655922439,1188.7
abnormal,0.031734698,1673.227014610897,1848.0903642210237,1114.9
abnormal,0.031067561,1108.0703796562598,1458.376202622462,1492.6000000000001
abnormal,0.031168655,669.0768252629748,1172.251559032808,1192.6000000000001
abnormal,0.032737553,619.3259866283485,1129.975592587363,1409.5
abnormal,0.031250916,766.9271433878629,1224.929362651158,1345.2
abnormal,0.032679282,1123.2676956216949,1556.395913709754,1329.7
abnormal,0.03258524,612.7537322782183,1100.754868446042,1410.2
abnormal,0.031924922,823.4744278556013,1391.1452138004645,1189.8
abnormal,0.032763243,1139.103318380477,1559.8049135967897,1022.6
abnormal,0.031686734,1197.9528440079307,1557.7715685063856,1208.0
abnormal,0.0345532,641.7020195564744,1074.5836873417113,1492.3000000000002
abnormal,0.031789042,999.1976324264957,1360.8841881753006,1096.1000000000001
abnormal,0.032787055,1214.391330083518,1640.1787629156127,1191.3
abnormal,0.03206458,1134.6947781302463,1569.7783584654471,1334.6000000000001
abnormal,0.03081841,1160.690204380486,1667.6921489846438,1368.6000000000001
abnormal,0.031374663,770.7793639491624,1227.2297224869694,1217.3
abnormal,0.032046124,1044.1344377281644,1473.7314682682052,1018.7
abnormal,0.031659413,956.8353463963002,1319.6431242422652,1344.9
abnormal,0.032387666,1115.4195948111692,1602.416894991272,1191.2
abnormal,0.031355374,1217.0323847192167,1623.5928400576593,1018.5
abnormal,0.032624602,1059.5330430671524,1548.704388089584,1189.5
abnormal,0.031714246,1094.612708695464,1679.8752664394644,1411.4
abnormal,0.031856664,1063.1067831262908,1510.7999776385066,1571.2
abnormal,0.03154476,1325.240524983378,1700.470411452143,1008.1
abnormal,0.033789665,668.7127193373404,1074.912230389626,1215.8
abnormal,0.031958204,722.5120025140027,1185.8147436773074,1494.1000000000001
abnormal,0.031055026,1114.3319431631544,1453.9218160062883,1220.3
abnormal,0.031081812,739.3136965148021,1282.0910322208579,1191.8
abnormal,0.03190976,1175.407705237834,1635.839668339051,1191.0
abnormal,0.03130821,1053.767142246108,1400.7490584044795,1217.1000000000001
abnormal,0.03262871,1112.5830049744611,1555.0166690261271,1189.5
abnormal,0.033514135,867.5942264476703,1458.2682648762025,1191.3
abnormal,0.031863917,1290.1517385903567,1606.370594120391,1033.0
abnormal,0.030915279,1091.2648623377008,1435.1294032674432,1492.0
abnormal,0.031919826,1120.2871931169127,1712.1738621839047,1191.2
abnormal,0.032260846,1099.99008924942,1544.5593274350094,1190.2
abnormal,0.03202884,905.4183743419535,1327.1620687334373,1181.8
abnormal,0.031881385,975.6511148100562,1321.9740659720894,1219.6000000000001
abnormal,0.031000722,838.4751011972247,1399.7727780725759,1190.9
abnormal,0.032152116,1011.1531202383176,1421.36046551641,1180.5
abnormal,0.03151179,1351.5693718835507,1634.662374819548,1084.4
abnormal,0.032959558,1082.2254882733473,1487.729126712666,1127.2
abnormal,0.0318621,1224.8629219621741,1613.446109096419,1011.2
abnormal,0.031067617,1075.6422513350317,1454.2725664333316,1192.4
abnormal,0.031908296,1104.444316915492,1458.38995431843,1083.8
abnormal,0.032121755,987.9358184023625,1368.1931812102455,1215.5
abnormal,0.03103286,1092.2989336277167,1481.8854137487715,1189.5
abnormal,0.030753057,1134.295402982185,1480.3167034716407,1095.7
abnormal,0.03206899,863.7345540352758,1494.3478816719364,1192.1000000000001
abnormal,0.03157157,733.3277801685379,1178.395125866137,1325.6000000000001
abnormal,0.032649346,1373.179701015517,1773.584834134315,1411.4
abnormal,0.035368107,1038.2895533058472,1364.5903420484572,1234.5
abnormal,0.031210067,1136.2525977177613,1475.2788795499243,1495.9
abnormal,0.031293552,766.8126606839286,1218.6520942566226,1494.5
abnormal,0.032071188,1030.7381733188802,1385.315115489291,1215.1000000000001
abnormal,0.0321718,1460.350972317293,1852.1599182086932,1190.0
abnormal,0.03137827,1263.7909004921557,1668.8959663396042,1191.6000000000001
abnormal,0.03195349,718.3135711260903,1158.581809410038,1218.2
abnormal,0.03268887,692.9514000400674,1112.1927357460922,1215.7
abnormal,0.03126225,1094.2644015464919,1440.030913442782,1495.3000000000002
abnormal,0.031910785,1108.1480923831862,1548.783318768942,1189.7
abnormal,0.03267191,1082.1886408880437,1500.7409612588822,1083.8
abnormal,0.0342002,1089.7176433893321,1472.3076845941491,1355.4
abnormal,0.033910584,898.5177751867634,1298.2295492095377,1729.2
abnormal,0.03188976,1127.860486674281,1558.9857090411617,1190.2
abnormal,0.031727005,964.6821758734204,1360.857004895932,1191.1000000000001
abnormal,0.032007165,824.0504995918658,1446.5977164953115,1190.1000000000001
abnormal,0.031553544,714.0642087383438,1153.1958924102066,1345.2
abnormal,0.032211505,1259.961485289772,1709.5730046926567,1190.7
abnormal,0.031840973,820.3337038918471,1426.5029967714236,1191.2
abnormal,0.0317664,1095.5547843116994,1445.5586485454664,1344.9
